Time_Series_ID,Time_Step,Channel_0,Channel_1,Channel_2
1,4,0.75562614,0.39544895,0.68284804
1,5,0.2447448,0.62059116,0.29594728
1,6,0.7544806,0.3703038,0.71603954
1,7,0.244384,0.6397093,0.27732083
1,8,0.7584953,0.34882405,0.7307243
1,9,0.25458592,0.64772505,0.26420957
1,10,0.7235653,0.3449233,0.7289664
1,11,0.2848645,0.6508796,0.2718946
1,12,0.7009459,0.34027225,0.71950066
1,13,0.3234688,0.6517196,0.28509912
1,14,0.6583176,0.35013095,0.70602113
1,15,0.3642871,0.64197206,0.29648706
1,16,0.60798687,0.36975336,0.6818278
1,17,0.43047863,0.6222417,0.3446246
1,18,0.55014527,0.3897894,0.63483614
1,19,0.48716408,0.59271777,0.39350614
1,20,0.4772714,0.42516622,0.5859965
1,21,0.5605346,0.5525273,0.44664377
1,22,0.40446767,0.4701126,0.5163419
1,23,0.6307688,0.5136616,0.5222409
1,24,0.32895425,0.52438337,0.4232648
1,25,0.70672,0.4597003,0.6067862
1,26,0.27872977,0.56726027,0.36213923
1,27,0.73602134,0.41245285,0.66149443
1,28,0.2479265,0.6102956,0.31236285
1,29,0.75416565,0.3818357,0.69495547
1,30,0.24823132,0.6338785,0.29056263
1,31,0.7501959,0.35868827,0.7163149
1,32,0.2598444,0.65030754,0.277269
1,33,0.73588115,0.3510544,0.72420895
1,34,0.27202162,0.63875884,0.2704668
1,35,0.711554,0.3543734,0.72144234
1,36,0.30579966,0.6438767,0.2840405
1,37,0.673796,0.3546637,0.70168424
1,38,0.34259713,0.6375198,0.29717416
1,39,0.6378386,0.36741003,0.69139504
1,40,0.38641787,0.62343836,0.3243718
1,41,0.5878259,0.3807378,0.65634984
1,42,0.44385964,0.6088402,0.35760695
1,43,0.5239921,0.4018017,0.61642826
1,44,0.5162939,0.5833784,0.41386434
1,45,0.4514033,0.43393624,0.55198336
1,46,0.5927161,0.54405946,0.4840527
1,47,0.37426713,0.48124987,0.4764654
2,0,0.7606424,0.5714886,0.65655845
2,1,0.23080933,0.41473478,0.34160313
2,2,0.7466765,0.5823972,0.6601666
2,3,0.27857673,0.42692706,0.3465802
2,4,0.6993425,0.56617385,0.64808464
2,5,0.32719806,0.43691513,0.3560697
2,6,0.63908607,0.5471069,0.63504946
2,7,0.39237097,0.46701097,0.3726841
2,8,0.5660094,0.5162082,0.6091183
2,9,0.4845136,0.5035383,0.39600047
2,10,0.48638618,0.486404,0.57885826
2,11,0.5585494,0.5280548,0.43659005
2,12,0.411153,0.4636214,0.54209095
2,13,0.63518775,0.5521375,0.4739758
2,14,0.33466733,0.44046798,0.49876198
2,15,0.70209956,0.5726932,0.5228852
2,16,0.27497798,0.41879368,0.45900306
2,17,0.7450306,0.5846822,0.5551158
2,18,0.24088511,0.4053594,0.425397
2,19,0.7740658,0.5997822,0.59250325
2,20,0.21530075,0.39282086,0.39241043
2,21,0.78713495,0.604592,0.61793023
2,22,0.21435815,0.39460728,0.3664146
2,23,0.77756953,0.5996086,0.64506406
2,24,0.22867216,0.4033177,0.3534914
2,25,0.7626567,0.58886176,0.6507624
2,26,0.24949747,0.41063496,0.34652454
2,27,0.72556233,0.5773938,0.65614265
2,28,0.2917912,0.42608836,0.3484815
2,29,0.67572093,0.5614813,0.6458064
2,30,0.3561493,0.4442345,0.3685384
2,31,0.60794383,0.53176516,0.63179845
2,32,0.43933296,0.4818051,0.38445315
2,33,0.527925,0.49507827,0.60764974
2,34,0.5201091,0.5111207,0.42056704
2,35,0.45393282,0.47807407,0.5722957
2,36,0.59386325,0.52731806,0.45627695
2,37,0.38141507,0.4547074,0.5338933
2,38,0.65902746,0.5499683,0.50430024
2,39,0.30735263,0.43622884,0.48520386
2,40,0.7239343,0.5785556,0.54010427
2,41,0.257143,0.41145095,0.45174888
2,42,0.755351,0.58668345,0.57117367
2,43,0.23108517,0.40542918,0.42097917
2,44,0.77398777,0.5954602,0.59757626
2,45,0.21955308,0.40208247,0.38937524
2,46,0.77782243,0.5938841,0.624723
2,47,0.21931924,0.4031107,0.3730341
3,0,0.7117013,0.424559,0.63867587
3,1,0.25252202,0.6077823,0.30672398
3,2,0.77602196,0.38620013,0.7232354
3,3,0.1878841,0.6175521,0.23193981
3,4,0.8254839,0.38139543,0.7867672
3,5,0.16537616,0.6242739,0.18863451
3,6,0.8288257,0.38419452,0.8187336
3,7,0.15763548,0.6141481,0.16412526
3,8,0.8506849,0.3850377,0.8449856
3,9,0.15043825,0.6115082,0.14286402
3,10,0.8305089,0.38091666,0.84754425
3,11,0.16632523,0.60439783,0.14439104
3,12,0.82180154,0.39352283,0.8446809
3,13,0.18806884,0.5939248,0.14951274
3,14,0.7968339,0.4101761,0.8381189
3,15,0.22236831,0.57229406,0.16479737
3,16,0.750733,0.43654698,0.8011471
3,17,0.30028167,0.5480839,0.2215464
3,18,0.672611,0.45817575,0.74413997
3,19,0.39409143,0.5128899,0.29060102
3,20,0.5580897,0.5005067,0.6610539
3,21,0.5159136,0.4780666,0.40728965
3,22,0.42599958,0.54275835,0.5153609
3,23,0.63896215,0.43538648,0.55834204
3,24,0.30945468,0.5866228,0.37882444
3,25,0.748258,0.40884137,0.6816582
3,26,0.22389902,0.6076189,0.28100994
3,27,0.7970645,0.3904629,0.753198
3,28,0.1816823,0.6230309,0.21677388
3,29,0.83338314,0.38430166,0.8023387
3,30,0.15696,0.62234867,0.18277776
3,31,0.8452571,0.38082296,0.8339559
3,32,0.16343883,0.61998665,0.16496749
3,33,0.83686674,0.38517258,0.8445338
3,34,0.17030373,0.6011798,0.16036925
3,35,0.8246677,0.40089247,0.84539837
3,36,0.1807215,0.60070837,0.16279994
3,37,0.800344,0.40362436,0.8355
3,38,0.21643749,0.59321064,0.17179178
3,39,0.75839263,0.41877317,0.82055616
3,40,0.26437667,0.5768967,0.20232406
3,41,0.7159135,0.43806297,0.7879282
3,42,0.32700065,0.54990655,0.24499725
3,43,0.62405676,0.47918966,0.7209535
3,44,0.436836,0.5108344,0.34909898
3,45,0.50795823,0.5191927,0.6007588
3,46,0.55860364,0.46410537,0.47864178
3,47,0.37335238,0.5813913,0.4567282
4,0,0.5797216,0.55174017,0.015884498
4,1,0.37368208,0.3999503,0.98371387
4,2,0.6452561,0.60312504,0.035722166
4,3,0.3040099,0.35122138,0.89204323
4,4,0.7266728,0.66309977,0.17114529
4,5,0.22660422,0.32954925,0.6502351
4,6,0.78247076,0.66571903,0.5065896
4,7,0.21566351,0.33590654,0.30637643
4,8,0.7545487,0.6509486,0.79960227
4,9,0.28027856,0.3642388,0.10838365
4,10,0.6990885,0.61735266,0.92341596
4,11,0.33282003,0.41500798,0.037769515
4,12,0.63694626,0.5730495,0.978008
4,13,0.3869267,0.4492755,0.010564143
4,14,0.5849509,0.53323466,0.9926139
4,15,0.42035863,0.47518888,0.0046360022
4,16,0.5517177,0.5349313,0.99466395
4,17,0.46017408,0.49298552,0.0035497134
4,18,0.52196133,0.49899292,0.99647164
4,19,0.49900782,0.49946913,0.0026739824
4,20,0.48467615,0.48843163,0.99631184
4,21,0.5248489,0.5377345,0.0028996042
4,22,0.45328647,0.45362866,0.9961731
4,23,0.5582181,0.56814504,0.004461807
4,24,0.4418182,0.41846088,0.99102545
4,25,0.59553355,0.59797776,0.011724604
4,26,0.36284205,0.38126904,0.975382
4,27,0.6963705,0.6523981,0.055849873
4,28,0.26687884,0.3278105,0.8491761
4,29,0.78344655,0.6806603,0.28646594
4,30,0.21725237,0.3090314,0.5747507
4,31,0.7800898,0.6937298,0.6028471
4,32,0.25467265,0.32253465,0.24480033
4,33,0.723016,0.6481255,0.8573493
4,34,0.31612605,0.3761331,0.075430326
4,35,0.6720318,0.60760903,0.9575031
4,36,0.37230545,0.41488677,0.022165742
4,37,0.60702205,0.57115924,0.9880778
4,38,0.41643098,0.44243005,0.007897367
4,39,0.5582278,0.5490567,0.9939376
4,40,0.44419765,0.46602693,0.0039870273
4,41,0.52908415,0.534969,0.9972409
4,42,0.47942704,0.4836563,0.0035104589
4,43,0.5083562,0.5058493,0.9967585
4,44,0.50749207,0.51001024,0.0029696755
4,45,0.48532882,0.4853996,0.9970595
4,46,0.52922744,0.52494574,0.0037508102
4,47,0.46017095,0.466295,0.99484336
5,0,0.758989,0.5761087,0.58678794
5,1,0.2245312,0.40780225,0.40904045
5,2,0.7815832,0.60356724,0.6166914
5,3,0.217203,0.40058634,0.37732595
5,4,0.77968144,0.5971664,0.6396072
5,5,0.22217514,0.4022121,0.3554943
5,6,0.7654602,0.5935634,0.6486747
5,7,0.23827186,0.404881,0.351831
5,8,0.73775715,0.5819364,0.65570784
5,9,0.28070417,0.42184985,0.34258658
5,10,0.68765223,0.5694537,0.6480363
5,11,0.34423226,0.4451555,0.35762075
5,12,0.61999017,0.5349534,0.6306369
5,13,0.42275903,0.48093584,0.3723517
5,14,0.5460599,0.50560784,0.6048283
5,15,0.50062,0.509043,0.4085593
5,16,0.46872073,0.4900525,0.5675675
5,17,0.5746542,0.5311997,0.4425515
5,18,0.39174113,0.45871487,0.5332807
5,19,0.6503434,0.5595781,0.48895165
5,20,0.32768193,0.43456426,0.49439037
5,21,0.70547,0.57585055,0.5220134
5,22,0.27247646,0.41719124,0.450886
5,23,0.74906385,0.58547556,0.5712849
5,24,0.2392072,0.4046332,0.41752788
5,25,0.7689035,0.59485346,0.594997
5,26,0.22625908,0.39967638,0.3880825
5,27,0.77643305,0.5986559,0.6259511
5,28,0.2192836,0.39606076,0.36362654
5,29,0.7745825,0.598154,0.6401257
5,30,0.23276985,0.4017672,0.3538408
5,31,0.74586886,0.5844924,0.6548878
5,32,0.26927966,0.42082214,0.34595725
5,33,0.70924354,0.5728511,0.6495946
5,34,0.30935368,0.42818657,0.35414416
5,35,0.6565677,0.5554392,0.64671546
5,36,0.37409317,0.44940913,0.37116584
5,37,0.5951704,0.5325162,0.62586355
5,38,0.4492249,0.48022288,0.38951972
5,39,0.51808476,0.49801213,0.60677475
5,40,0.5376839,0.510939,0.4270887
5,41,0.43429914,0.46719867,0.56051236
5,42,0.6085872,0.53759605,0.47014588
5,43,0.36083108,0.44733298,0.516574
5,44,0.6752344,0.55785996,0.51471543
5,45,0.3015055,0.4253018,0.47828814
5,46,0.729036,0.58333135,0.5507339
5,47,0.25490305,0.41141745,0.44118255
6,0,0.24238709,0.6427098,0.27477795
6,1,0.74914205,0.3497139,0.7150823
6,2,0.2522603,0.6528217,0.2735204
6,3,0.7185527,0.34717155,0.72547376
6,4,0.29783174,0.6433426,0.2802592
6,5,0.6851005,0.35525614,0.7122351
6,6,0.33004528,0.63694626,0.29406634
6,7,0.6496067,0.3643861,0.69389653
6,8,0.36448407,0.62651056,0.3120765
6,9,0.6027691,0.37728754,0.67133343
6,10,0.42044035,0.6132196,0.34286255
6,11,0.5521456,0.39539295,0.6306587
6,12,0.4858672,0.5895065,0.39410424
6,13,0.47799566,0.4296976,0.57571167
6,14,0.56226057,0.5488298,0.4653174
6,15,0.40258878,0.47385117,0.49916258
6,16,0.6359026,0.50828594,0.53177756
6,17,0.33321592,0.51934,0.42139155
6,18,0.7033518,0.45936638,0.6045361
6,19,0.27243853,0.5591418,0.35831717
6,20,0.7489696,0.41844258,0.6679452
6,21,0.2451768,0.6060348,0.30740926
6,22,0.7576955,0.37785372,0.70252186
6,23,0.24022767,0.63174593,0.28821453
6,24,0.7602421,0.35494614,0.7197128
6,25,0.2482287,0.6439004,0.268842
6,26,0.7341317,0.3468632,0.728905
6,27,0.2692647,0.6485037,0.26859587
6,28,0.72141165,0.3441601,0.7256705
6,29,0.29997984,0.6522573,0.277563
6,30,0.6812261,0.3477484,0.71302253
6,31,0.34281895,0.64715266,0.28969023
6,32,0.63516957,0.36051038,0.69391805
6,33,0.39640164,0.63198435,0.32712206
6,34,0.58288056,0.38014942,0.653805
6,35,0.44585517,0.60322607,0.36985385
6,36,0.5283994,0.41334277,0.6155426
6,37,0.50983435,0.5682708,0.42068437
6,38,0.45609376,0.44631085,0.5506097
6,39,0.5836206,0.5398132,0.47983173
6,40,0.37682208,0.49535224,0.47277886
6,41,0.662905,0.48826906,0.5614315
6,42,0.31485903,0.54488295,0.40281525
6,43,0.71196103,0.43607876,0.6317194
6,44,0.26656318,0.5911249,0.33906314
6,45,0.7463721,0.4029139,0.67768574
6,46,0.24663869,0.6171374,0.3010794
6,47,0.75392216,0.37014663,0.7076007
7,0,0.23848385,0.41540676,0.39638302
7,1,0.7872455,0.6040279,0.6088236
7,2,0.20855762,0.3853812,0.3809526
7,3,0.78729147,0.607494,0.6320784
7,4,0.2129704,0.39237028,0.3560811
7,5,0.77723074,0.6034929,0.6476888
7,6,0.23191991,0.40120438,0.3513718
7,7,0.7421736,0.5846002,0.65412396
7,8,0.2769541,0.41923624,0.35044494
7,9,0.6929701,0.57063335,0.6473037
7,10,0.33069015,0.4356262,0.36032882
7,11,0.6313977,0.5417592,0.6402722
7,12,0.4074183,0.46793264,0.37715158
7,13,0.55852014,0.5153777,0.6137179
7,14,0.4885598,0.49252784,0.40866894
7,15,0.47814366,0.48862657,0.58583945
7,16,0.57194144,0.5197657,0.44481096
7,17,0.40293884,0.46329162,0.5433104
7,18,0.63668704,0.5441551,0.48681414
7,19,0.33186707,0.4393374,0.50253135
7,20,0.7048092,0.57498974,0.5244648
7,21,0.27211294,0.41339564,0.4661071
7,22,0.74801636,0.5843889,0.5594874
7,23,0.24153419,0.41003805,0.43375313
7,24,0.7687002,0.59584457,0.5859919
7,25,0.2223656,0.40184787,0.40216967
7,26,0.7777288,0.5956132,0.6158213
7,27,0.21638858,0.40163898,0.38001433
7,28,0.77845156,0.5958885,0.6337528
7,29,0.22561851,0.4061725,0.35850394
7,30,0.760998,0.58668846,0.6462023
7,31,0.24794811,0.4131494,0.35249653
7,32,0.72922665,0.574623,0.6543927
7,33,0.29052192,0.42801005,0.34489682
7,34,0.6787995,0.56349677,0.6439133
7,35,0.3543829,0.45155248,0.3611004
7,36,0.6109893,0.53140825,0.6268166
7,37,0.4314906,0.48474208,0.37553832
7,38,0.5389619,0.5029101,0.6047411
7,39,0.50793314,0.51257306,0.4069278
7,40,0.4569999,0.48480958,0.5660062
7,41,0.5911811,0.5377386,0.44668782
7,42,0.37848336,0.4563269,0.5269843
7,43,0.65979654,0.56106496,0.49563697
7,44,0.31796607,0.43287542,0.48378727
7,45,0.7126658,0.5768312,0.5305448
7,46,0.26475736,0.4121647,0.4491243
7,47,0.7547295,0.5896074,0.5712189
8,0,0.3492422,0.61383927,0.30562025
8,1,0.6101316,0.37400916,0.66654587
8,2,0.410189,0.6254505,0.33133107
8,3,0.5602021,0.38429323,0.6390868
8,4,0.4876767,0.5942739,0.39977843
8,5,0.47658512,0.42521036,0.57442206
8,6,0.5678452,0.5545718,0.46364376
8,7,0.398796,0.4691717,0.49744135
8,8,0.64165777,0.5092633,0.53574497
8,9,0.3299276,0.5181905,0.42219633
8,10,0.70598733,0.45773304,0.6058402
8,11,0.27295738,0.5620172,0.35701996
8,12,0.75104123,0.41437653,0.6697795
8,13,0.24430105,0.60841566,0.30770758
8,14,0.7628619,0.37743917,0.7042699
8,15,0.23777153,0.6321668,0.28640163
8,16,0.7638981,0.3526398,0.7234239
8,17,0.24497116,0.6467321,0.26548377
8,18,0.73921454,0.34438092,0.73353654
8,19,0.2642789,0.64960426,0.2639886
8,20,0.7235512,0.3456928,0.72768563
8,21,0.2983278,0.6511736,0.27715436
8,22,0.6839142,0.34735605,0.71301126
8,23,0.34133044,0.6494329,0.29063562
8,24,0.6344711,0.3579563,0.6928467
8,25,0.39590186,0.6352247,0.3263583
8,26,0.5861955,0.378519,0.6567878
8,27,0.44542718,0.60633326,0.3694772
8,28,0.5196223,0.41176182,0.6122485
8,29,0.51672834,0.5724677,0.4266433
8,30,0.44756234,0.44441864,0.5477864
8,31,0.59115285,0.539418,0.4850976
8,32,0.36991224,0.4985047,0.46041033
8,33,0.6693784,0.4829247,0.57153463
8,34,0.31342903,0.55345166,0.39410987
8,35,0.7130494,0.43059424,0.6369211
8,36,0.26666322,0.5970269,0.33296627
8,37,0.7482173,0.3999028,0.6810838
8,38,0.24350497,0.6171699,0.29804182
8,39,0.760804,0.36778772,0.7116478
8,40,0.24743783,0.6509244,0.2784016
8,41,0.752428,0.35284334,0.72844523
8,42,0.2559074,0.6459392,0.26845345
8,43,0.7321393,0.35037202,0.72842056
8,44,0.2869018,0.64452815,0.27703407
8,45,0.6997777,0.35180527,0.71301013
8,46,0.3141064,0.6392265,0.28474647
8,47,0.6663233,0.36011764,0.70654523
9,0,0.69682467,0.46045098,0.7587679
9,1,0.35956863,0.5025902,0.2884686
9,2,0.56481653,0.5113478,0.6312121
9,3,0.5122593,0.4526004,0.45030928
9,4,0.42038375,0.5723988,0.47939134
9,5,0.6631735,0.42256728,0.6079982
9,6,0.2955953,0.596793,0.33905894
9,7,0.7535517,0.40202844,0.70593596
9,8,0.21280693,0.6126891,0.25706348
9,9,0.8129185,0.38859114,0.77165574
9,10,0.1686766,0.6128753,0.19749549
9,11,0.84060395,0.38580772,0.8244465
9,12,0.1520268,0.61577016,0.16191211
9,13,0.85584956,0.38007984,0.8496625
9,14,0.13927038,0.6089978,0.14349511
9,15,0.86182827,0.40036938,0.8685788
9,16,0.14293133,0.5934581,0.13180935
9,17,0.8521179,0.4092877,0.87267476
9,18,0.15502729,0.5772917,0.12871811
9,19,0.8314422,0.42643943,0.87124443
9,20,0.16998728,0.5610772,0.13792156
9,21,0.8132615,0.4483014,0.8588583
9,22,0.20707682,0.54936475,0.1573009
9,23,0.75669897,0.4695421,0.81823546
9,24,0.28402036,0.51462924,0.21745683
9,25,0.65239763,0.49585763,0.7291169
9,26,0.42218062,0.47299096,0.33217302
9,27,0.48945484,0.5498799,0.57561094
9,28,0.59144,0.42775276,0.5097109
9,29,0.32865548,0.60038286,0.3974926
9,30,0.71714646,0.39664498,0.653063
9,31,0.22633483,0.62165797,0.28767648
9,32,0.79794264,0.37987265,0.7443795
9,33,0.17257942,0.61734724,0.21811773
9,34,0.83907896,0.38491648,0.80354714
9,35,0.14794336,0.61835504,0.16752146
9,36,0.85815346,0.38881692,0.84085065
9,37,0.13690108,0.61069965,0.1468758
9,38,0.861865,0.3866397,0.8576411
9,39,0.13346228,0.61212337,0.13382588
9,40,0.86644566,0.3948942,0.8713394
9,41,0.13695975,0.5978534,0.12395901
9,42,0.8519917,0.40181062,0.87188447
9,43,0.14983541,0.5822685,0.12948442
9,44,0.8439893,0.42626816,0.86252356
9,45,0.17346738,0.56470186,0.14032693
9,46,0.8036382,0.44481993,0.8399089
9,47,0.22461966,0.53962594,0.17609498
10,0,0.738137,0.5583256,0.65639824
10,1,0.25448292,0.42660165,0.33970377
10,2,0.73482835,0.5746203,0.66573817
10,3,0.28170335,0.4305302,0.3384148
10,4,0.70356375,0.5643287,0.65782654
10,5,0.31513268,0.44027966,0.343941
10,6,0.66162086,0.55230904,0.64677656
10,7,0.36020902,0.44970238,0.36189196
10,8,0.61555594,0.5394692,0.62046653
10,9,0.42520967,0.47384816,0.38421056
10,10,0.55040044,0.51851916,0.5860411
10,11,0.49450308,0.49031585,0.4317037
10,12,0.4722608,0.4981567,0.55207384
10,13,0.5700337,0.5124689,0.4666319
10,14,0.40414876,0.48166317,0.50239366
10,15,0.6354209,0.5328643,0.5167328
10,16,0.33665842,0.45627934,0.4604721
10,17,0.69364774,0.5515885,0.55844384
10,18,0.29086038,0.43796206,0.41954753
10,19,0.72437453,0.56622267,0.5979209
10,20,0.261637,0.4202571,0.3921811
10,21,0.74721116,0.5806617,0.6200328
10,22,0.2520047,0.41841242,0.36321068
10,23,0.74510556,0.57644004,0.6516687
10,24,0.25473937,0.41890877,0.34702834
10,25,0.74370134,0.5768907,0.6579215
10,26,0.26243547,0.4207795,0.33758578
10,27,0.71995854,0.5711872,0.66323906
10,28,0.2901269,0.43104658,0.34016502
10,29,0.68584436,0.5601541,0.65258765
10,30,0.33841893,0.4440253,0.3540413
10,31,0.6367101,0.54336554,0.63911414
10,32,0.38726097,0.45558292,0.37719294
10,33,0.5882799,0.5308294,0.61302984
10,34,0.45621017,0.47227174,0.40986434
10,35,0.516499,0.51117647,0.5811173
10,36,0.5330702,0.495212,0.44665548
10,37,0.44692335,0.48949924,0.54224193
10,38,0.5916632,0.5118597,0.49406156
10,39,0.37999967,0.47795406,0.49311766
10,40,0.65926814,0.5354539,0.53536415
10,41,0.3197824,0.44811022,0.4581066
10,42,0.7058166,0.5602088,0.56534743
10,43,0.2783679,0.42868936,0.42605025
10,44,0.7357536,0.5757879,0.59846973
10,45,0.25420603,0.41296786,0.39105728
10,46,0.7536199,0.5892756,0.6272182
10,47,0.2412561,0.40929502,0.36848176
11,0,0.7348127,0.5640197,0.66772616
11,1,0.26539266,0.4151648,0.33947346
11,2,0.70969695,0.5805077,0.65343744
11,3,0.32994065,0.44073662,0.35266358
11,4,0.6389834,0.5425387,0.6365942
11,5,0.40173316,0.46736795,0.36958304
11,6,0.56654525,0.5184899,0.6125973
11,7,0.47502872,0.49817303,0.39934343
11,8,0.48350072,0.493706,0.57519406
11,9,0.56592953,0.529467,0.43390352
11,10,0.39895326,0.4582764,0.5402934
11,11,0.64304703,0.55986124,0.48088682
11,12,0.33251062,0.43341303,0.50183785
11,13,0.7012313,0.5751168,0.51490396
11,14,0.27500984,0.41854343,0.45675838
11,15,0.74898267,0.58597726,0.56585044
11,16,0.23582435,0.40268603,0.42261207
11,17,0.773033,0.5979557,0.5892686
11,18,0.22166088,0.39628682,0.39548677
11,19,0.78506243,0.6032269,0.6196644
11,20,0.20981108,0.3919653,0.36850962
11,21,0.785041,0.6023825,0.6370151
11,22,0.22128938,0.39618888,0.3577032
11,23,0.7604586,0.5918865,0.6512379
11,24,0.25484055,0.41576806,0.3477902
11,25,0.72503406,0.5775049,0.6516161
11,26,0.2935304,0.42435297,0.35423443
11,27,0.671397,0.56041044,0.6463904
11,28,0.35838032,0.44580683,0.3686953
11,29,0.60570127,0.53654087,0.6270399
11,30,0.43485686,0.4728405,0.38836938
11,31,0.52895755,0.50589484,0.60782135
11,32,0.5275224,0.50620496,0.42244676
11,33,0.44458064,0.47112665,0.5659872
11,34,0.60039586,0.5367974,0.46166515
11,35,0.36714357,0.44746947,0.5260196
11,36,0.6715525,0.5577459,0.506941
11,37,0.3044972,0.42757985,0.4834061
11,38,0.72455174,0.57941926,0.54579765
11,39,0.25615013,0.4135941,0.4479374
11,40,0.7600043,0.59284437,0.575628
11,41,0.22829431,0.40270934,0.4150383
11,42,0.7745397,0.5965931,0.6031409
11,43,0.21681619,0.40111208,0.3929797
11,44,0.78278893,0.5983751,0.6198623
11,45,0.21876188,0.40206265,0.3695967
11,46,0.77179044,0.5934353,0.63793445
11,47,0.23322861,0.40638843,0.35936448
12,0,0.6371736,0.37328392,0.6865855
12,1,0.40546018,0.64645606,0.34437257
12,2,0.557994,0.37532982,0.64757407
12,3,0.4633177,0.597615,0.3831468
12,4,0.49704957,0.41851965,0.5971576
12,5,0.53644836,0.56512725,0.4336635
12,6,0.42616847,0.45912004,0.53765553
12,7,0.6078765,0.53008443,0.5008317
12,8,0.35607487,0.5043245,0.45000964
12,9,0.67934,0.47443175,0.5772888
12,10,0.30221564,0.5563739,0.38750222
12,11,0.72001165,0.42786634,0.6419716
12,12,0.2583292,0.59255534,0.33228546
12,13,0.75234723,0.401057,0.681612
12,14,0.24134889,0.61572385,0.29793358
12,15,0.75894344,0.36810964,0.713505
12,16,0.2516,0.65083313,0.28000784
12,17,0.74940205,0.34920895,0.73033124
12,18,0.25833088,0.6449026,0.26589212
12,19,0.7230748,0.34813026,0.72427577
12,20,0.29202333,0.6451518,0.27988818
12,21,0.6907079,0.35093147,0.7126248
12,22,0.32829794,0.64061433,0.29080573
12,23,0.65073866,0.3596561,0.6994923
12,24,0.37656936,0.6331587,0.3162255
12,25,0.59478605,0.37187114,0.66903085
12,26,0.43402267,0.61835724,0.347713
12,27,0.5425056,0.39366627,0.6262893
12,28,0.49817327,0.59210783,0.40078554
12,29,0.47176886,0.42552683,0.57039624
12,30,0.5693485,0.55508524,0.46403542
12,31,0.39650407,0.46879303,0.5024371
12,32,0.63792384,0.51391506,0.53097713
12,33,0.333267,0.5125644,0.42699227
12,34,0.70186186,0.46322638,0.6018087
12,35,0.27888107,0.5571887,0.35930294
12,36,0.7434357,0.41991094,0.6661084
12,37,0.24924023,0.6006004,0.3108216
12,38,0.75687397,0.3853888,0.69665194
12,39,0.24542837,0.6249667,0.29313183
12,40,0.7561396,0.35721394,0.71247315
12,41,0.2505244,0.64089346,0.27253705
12,42,0.7341722,0.3478637,0.72648597
12,43,0.26915914,0.649361,0.27107626
12,44,0.72173166,0.3452188,0.7238474
12,45,0.3000207,0.64967376,0.27812657
12,46,0.67929405,0.3500996,0.71022445
12,47,0.34529465,0.6453573,0.2954226
13,0,0.48638985,0.49992234,0.41767582
13,1,0.42745167,0.50652826,0.44608808
13,2,0.6787254,0.48907155,0.6484616
13,3,0.25718975,0.52583957,0.2771923
13,4,0.7783617,0.4452527,0.76402026
13,5,0.18258464,0.5621427,0.19907492
13,6,0.83703965,0.42304695,0.8251389
13,7,0.14678635,0.5852129,0.14786808
13,8,0.8704528,0.4185338,0.86721826
13,9,0.12704958,0.57484245,0.118101396
13,10,0.87782305,0.4155065,0.88593054
13,11,0.116244055,0.5829998,0.10428537
